archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
78,1188|1385|2621|2926|4071|4735,0.7368052613484967,0.2849838400192347,0.137930051370123,0.8032493392746649,144,882,0.49792991111752805,882.4979299111176
79,1187|1239|2622|2711|4071|4735,0.7515251565370407,0.2048561579944057,0.5605141653388329,0.32641617065820755,142,883,0.4969192620580602,883.4969192620581
80,1117|1239|2566|2621|4071|4736,0.7665005552144647,0.1619780022025268,0.9904333665538376,0.0712518332655916,142,885,0.49824777474335746,885.4982477747434
81,1115|1240|2622|2711|4071|4736,0.7526652733405258,0.1899520716723915,0.593245053911774,0.23772319306705403,145,888,0.4986490333873132,888.4986490333873
82,1044|1239|2566|2622|4071|4736,0.7644677201401616,0.1640418222766328,0.9320739966184154,0.08353345480414144,142,903,0.4986982153380437,903.4986982153381
83,1188|1385|2694|2711|4071|4735,0.7454401405687487,0.236359992682431,0.3858233099686567,0.5138928695748853,142,920,0.4986351944110591,920.498635194411
84,1187|1239|2622|2711|4071|4736,0.7530892486166614,0.1910195887041455,0.6054166906058879,0.24407589809907487,143,1033,0.4984310518851273,1033.498431051885
85,1188|1239|2621|2711|4071|4735,0.7532326548582083,0.19064248898448327,0.6095336492353807,0.24183180904436835,143,1033,0.4985093500872099,1033.4985093500873
86,1117|1240|2622|2926|4214|4736,0.7489871546731403,0.22507619802424308,0.48765228316035153,0.44674394644474963,142,1035,0.49771038282050606,1035.4977103828205
87,1188|1385|2622|2711|4071|4736,0.7470902819341922,0.22599683564735173,0.43319616948342854,0.45222258433718726,142,1038,0.49793573956326104,1038.4979357395632
88,1187|1385|2622|2711|4071|4736,0.7442654009275325,0.24177759140156546,0.35209845635599957,0.5461325487751006,143,1064,0.49841688584721955,1064.4984168858473
89,1187|1385|2621|2926|4071|4735,0.7347522707172517,0.30454935613244405,0.07899204836274322,0.9196820976937472,141,1149,0.49666392502613754,1149.496663925026
90,1187|1239|2621|2926|4214|4735,0.7396888090746946,0.2750887293681668,0.22071199005608505,0.7443643591238961,143,1162,0.4980210717936798,1162.4980210717936
91,1187|1385|2622|2926|4071|4736,0.7369682068218957,0.28621854379485623,0.14260794938634824,0.8105969587084815,142,1170,0.4978145473736262,1170.4978145473735
92,1188|1239|2622|2711|4071|4735,0.7549547082683665,0.18664457832665418,0.6589709859295201,0.21804057537025012,143,1172,0.4984734159365681,1172.4984734159366
93,1115|1239|2621|2711|4071|4736,0.7520276686769015,0.19616189770977568,0.5749404669300894,0.27467735112001435,143,1188,0.498198809128632,1188.4981988091286
94,1188|1239|2622|2926|4071|4735,0.7469091915819553,0.23290110841275571,0.4279973616748057,0.4933093370863776,142,1190,0.4983863439654527,1190.4983863439654
95,1187|1385|2621|2711|4071|4735,0.7421238476861804,0.26210432241094256,0.2906179656716719,0.6670952337035414,143,1200,0.4976655078597139,1200.4976655078597
96,1115|1240|2566|2622|4071|4736,0.757873359345282,0.17564653253078777,0.7427606843970771,0.15259211994373637,142,1220,0.4984306427453965,1220.4984306427455
97,1115|1240|2566|2621|4071|4736,0.7559654993666995,0.18101869357424777,0.68798914504175,0.18456140331670554,143,1222,0.4982781017572282,1222.4982781017573
98,1188|1240|2694|2711|4071|4736,0.7560451964590164,0.17587436622464328,0.6902771182040042,0.15394793929871348,143,1222,0.4984094420767204,1222.4984094420768
99,1187|1385|2694|2926|4071|4736,0.7375476175353459,0.28528779322727515,0.1592418832446483,0.8050581395249473,142,1314,0.49787747152795536,1314.497877471528
100,1188|1240|2694|2926|4214|4735,0.7439495248279983,0.25085674732704455,0.3430301702075057,0.6001618502463149,143,1365,0.4979225169856289,1365.4979225169857
